 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
   1620,         0.1299,        22.1763,         0.0953,         0.0937,         0.0942,        13.8754,        12.4779,        11.4525
   1621,         0.1568,        16.6339,         0.0953,         0.0935,         0.0940,        14.2675,        12.8662,        11.7954
   1622,         0.1514,        11.3206,         0.0953,         0.0935,         0.0940,        14.2775,        12.9533,        12.0163
   1623,         0.1629,         6.8392,         0.0953,         0.0935,         0.0940,        15.1071,        13.4446,        12.3296
   1624,         0.1700,         2.7557,         0.0953,         0.0934,         0.0939,        15.3267,        13.8013,        12.6733
   1625,         0.1663,        -3.8994,         0.0953,         0.0936,         0.0941,        15.0792,        13.9492,        12.9454
   1626,         0.1796,        -9.7537,         0.0953,         0.0934,         0.0940,        14.0133,        13.5217,        12.9283
   1627,         0.1288,       -28.9100,         0.0953,         0.0935,         0.0940,        13.1633,        13.0142,        12.7271
   1628,         0.1167,       -36.3472,         0.0953,         0.0935,         0.0940,        14.3975,        13.3754,        12.7417
   1629,         0.1104,       -43.4674,         0.0953,         0.0933,         0.0939,        14.0800,        13.4762,        12.8963
   1630,         0.0923,       -49.6210,         0.0953,         0.0934,         0.0939,        13.8042,        13.2112,        12.8279
   1631,         0.0806,       -47.5762,         0.0953,         0.0936,         0.0941,        15.1750,        13.8913,        13.0579
   1632,         0.1054,       -48.6790,         0.0953,         0.0935,         0.0940,        15.4304,        14.1546,        13.2992
   1633,         0.0823,       -42.6056,         0.0953,         0.0937,         0.0941,        15.1587,        14.3038,        13.5350
   1634,         0.1041,       -44.6301,         0.0953,         0.0934,         0.0940,        15.3525,        14.3071,        13.5983
   1635,         0.0924,       -44.9079,         0.0953,         0.0936,         0.0941,        15.0625,        14.3079,        13.6771
   1636,         0.0990,       -21.0777,         0.0953,         0.0936,         0.0940,        16.0250,        14.7500,        13.8725
   1637,         0.1542,       -25.7350,         0.0953,         0.0935,         0.0940,        16.0892,        14.8971,        14.0538
   1638,         0.1305,       -31.1243,         0.0953,         0.0935,         0.0940,        16.5138,        15.2067,        14.2750
   1639,         0.1511,       -14.5607,         0.0953,         0.0935,         0.0940,        16.7450,        15.4667,        14.5075
   1640,         0.1602,       -29.3578,         0.0953,         0.0934,         0.0940,        16.6775,        15.5346,        14.6550
   1641,         0.1300,       -38.2353,         0.0953,         0.0935,         0.0940,        16.1533,        15.3892,        14.6988
   1642,         0.1218,       -43.8757,         0.0953,         0.0935,         0.0940,        16.0808,        15.2921,        14.6862
   1643,         0.1136,       -48.2100,         0.0953,         0.0935,         0.0940,        16.6500,        15.5379,        14.7692
   1644,         0.1123,       -51.8215,         0.0953,         0.0935,         0.0940,        17.4204,        15.9954,        15.0183
   1645,         0.1146,       -55.2581,         0.0944,         0.0935,         0.0940,        17.2383,        16.0262,        15.1562
   1646,         0.1046,       -45.2722,         0.0953,         0.0936,         0.0941,        18.2454,        16.5954,        15.4579
   1647,         0.1749,         7.0370,         0.0952,         0.0935,         0.0940,        16.7100,        16.3375,        15.6312
   1648,         0.1862,         2.5240,         0.0953,         0.0933,         0.0939,        15.1783,        15.3337,        15.2233
   1649,         0.2246,       -13.4866,         0.0953,         0.0935,         0.0940,        14.4746,        14.6700,        14.7433
   1650,         0.1715,       -28.1991,         0.0953,         0.0935,         0.0940,        15.6733,        14.9008,        14.5838
   1651,         0.1555,       -37.9852,         0.0953,         0.0933,         0.0939,        16.4438,        15.3458,        14.7608
   1652,         0.1342,       -44.6915,         0.0953,         0.0934,         0.0940,        17.4596,        15.9471,        15.0721
   1653,         0.1241,       -29.4413,         0.0953,         0.0936,         0.0941,        18.4342,        16.6600,        15.5158
   1654,         0.1932,       -21.8164,         0.0953,         0.0936,         0.0940,        18.6092,        17.0250,        15.8929
   1655,         0.1785,       -31.5221,         0.0953,         0.0937,         0.0941,        18.4146,        17.1279,        16.1208
   1656,         0.1772,       -38.0125,         0.0953,         0.0936,         0.0941,        17.8650,        16.8367,        16.0771
   1657,         0.1410,       -22.5699,         0.0953,         0.0938,         0.0942,        18.2850,        17.0900,        16.1983
   1658,         0.2238,         5.0556,         0.0953,         0.0937,         0.0941,        18.8463,        17.4288,        16.4512
   1659,         0.3033,        -2.4774,         0.0952,         0.0934,         0.0940,        18.7721,        17.5937,        16.6546
   1660,         0.2536,       -25.3199,         0.0952,         0.0931,         0.0938,        18.4858,        17.4721,        16.6912
   1661,         0.1939,       -39.2288,         0.0952,         0.0931,         0.0938,        17.8392,        17.2979,        16.7004
   1662,         0.1657,       -46.6098,         0.0952,         0.0931,         0.0938,        16.9246,        16.7154,        16.4517
   1663,         0.1507,       -51.9774,         0.0953,         0.0933,         0.0938,        17.4517,        16.7371,        16.3187
   1664,         0.1431,       -55.5990,         0.0946,         0.0933,         0.0938,        18.7108,        17.3317,        16.5271
   1665,         0.1328,       -33.5503,         0.0953,         0.0935,         0.0940,        18.8517,        17.6850,        16.8067
   1666,         0.1917,       -35.0493,         0.0953,         0.0936,         0.0940,        18.6863,        17.6700,        16.9050
   1667,         0.1785,       -41.4567,         0.0953,         0.0935,         0.0940,        19.2825,        17.9371,        17.0529
   1668,         0.1732,       -47.3138,         0.0953,         0.0934,         0.0939,        19.6708,        18.2454,        17.2758
   1669,         0.1578,       -48.0787,         0.0952,         0.0935,         0.0940,        19.9158,        18.5738,        17.5450
   1670,         0.1700,       -52.0708,         0.0953,         0.0932,         0.0938,        18.0646,        17.9150,        17.4625
   1671,         0.1611,       -57.0462,         0.0937,         0.0931,         0.0938,        18.2292,        17.6588,        17.2442
   1672,         0.1584,       -61.8124,         0.0913,         0.0930,         0.0937,        17.8213,        17.4858,        17.1346
   1673,         0.1375,       -66.2574,         0.0887,         0.0930,         0.0937,        17.3929,        17.1192,        16.9187
   1674,         0.1433,       -69.1620,         0.0871,         0.0930,         0.0937,        17.5929,        17.1962,        16.8821
   1675,         0.1372,       -72.4010,         0.0850,         0.0932,         0.0938,        16.3604,        16.6358,        16.6550
   1676,         0.1439,       -75.2112,         0.0828,         0.0931,         0.0938,        15.7987,        16.1383,        16.3346
   1677,         0.1265,       -78.0845,         0.0809,         0.0932,         0.0938,        16.2346,        16.1158,        16.1488
   1678,         0.1228,       -79.5847,         0.0799,         0.0935,         0.0940,        16.6417,        16.3312,        16.1821
   1679,         0.1317,       -80.1873,         0.0789,         0.0936,         0.0940,        18.0071,        16.8800,        16.3512
   1680,         0.0885,       -60.6102,         0.0950,         0.0938,         0.0941,        18.0133,        17.1742,        16.5783
   1681,         0.1476,       -55.7038,         0.0940,         0.0938,         0.0941,        18.0896,        17.3204,        16.7446
   1682,         0.1525,       -58.6853,         0.0922,         0.0934,         0.0940,        17.8142,        17.2429,        16.7996
   1683,         0.1469,       -62.6738,         0.0904,         0.0934,         0.0939,        17.8333,        17.2129,        16.7954
   1684,         0.1307,       -65.5633,         0.0922,         0.0932,         0.0939,        18.9571,        17.6571,        16.9587
   1685,         0.1522,       -63.0299,         0.0906,         0.0933,         0.0939,        21.2733,        18.7971,        17.4592
   1686,         0.1540,       -65.5011,         0.0889,         0.0934,         0.0939,        22.0300,        19.5746,        18.0446
   1687,         0.1522,       -68.3955,         0.0868,         0.0932,         0.0938,        22.2921,        19.9650,        18.4608
   1688,         0.1485,       -60.1043,         0.0930,         0.0932,         0.0938,        21.2325,        19.9362,        18.7500
   1689,         0.1572,       -63.0360,         0.0904,         0.0930,         0.0937,        19.4975,        19.0546,        18.5204
   1690,         0.1401,       -66.1015,         0.0929,         0.0930,         0.0937,        18.1133,        18.2071,        18.0929
   1691,         0.1445,       -22.3147,         0.0952,         0.0929,         0.0936,        17.2246,        17.4892,        17.5683
   1692,         0.2426,       -28.7818,         0.0952,         0.0928,         0.0935,        17.4092,        17.2767,        17.3008
   1693,         0.1954,       -41.0053,         0.0952,         0.0930,         0.0936,        17.9396,        17.3742,        17.1962
   1694,         0.1704,       -45.4716,         0.0952,         0.0930,         0.0937,        19.2500,        18.0625,        17.4350
   1695,         0.1761,       -20.1149,         0.0952,         0.0931,         0.0937,        16.8017,        17.2817,        17.3025
   1696,         0.2737,       -19.7535,         0.0952,         0.0928,         0.0936,        15.7179,        16.4604,        16.8625
   1697,         0.2222,       -37.2326,         0.0952,         0.0927,         0.0935,        16.7713,        16.5525,        16.6517
   1698,         0.1818,       -46.6881,         0.0952,         0.0930,         0.0936,        16.5321,        16.4692,        16.5583
   1699,         0.1603,       -51.3256,         0.0952,         0.0932,         0.0937,        17.4350,        16.7412,        16.5633
   1700,         0.1643,       -54.7885,         0.0953,         0.0933,         0.0938,        19.3763,        17.7179,        16.9346
   1701,         0.1645,       -57.7164,         0.0938,         0.0934,         0.0939,        19.5642,        18.2117,        17.3558
   1702,         0.1573,       -59.9179,         0.0923,         0.0934,         0.0939,        20.2233,        18.5042,        17.5442
   1703,         0.1688,       -62.8969,         0.0904,         0.0933,         0.0939,        20.9183,        19.0983,        18.0063
   1704,         0.1616,       -65.7960,         0.0889,         0.0934,         0.0939,        20.9354,        19.3850,        18.3196
   1705,         0.1334,       -59.9025,         0.0953,         0.0934,         0.0940,        20.6462,        19.3154,        18.4317
   1706,         0.1949,       -56.7003,         0.0938,         0.0933,         0.0939,        20.9729,        19.5596,        18.6067
   1707,         0.1740,       -57.8403,         0.0920,         0.0933,         0.0939,        20.8938,        19.5442,        18.6921
   1708,         0.2600,         4.4212,         0.0953,         0.0934,         0.0939,        22.0571,        20.1813,        18.9946
   1709,         0.3020,        25.8906,         0.0953,         0.0936,         0.0940,        21.7233,        20.3808,        19.3204
   1710,         0.3888,        38.7548,         0.0953,         0.0936,         0.0940,        20.2038,        19.8583,        19.3033
   1711,         0.3790,        30.9476,         0.0953,         0.0932,         0.0938,        18.8667,        19.0413,        18.9400
   1712,         0.3697,        23.3120,         0.0952,         0.0932,         0.0938,        17.9425,        18.2954,        18.4808
   1713,         0.3276,        16.8641,         0.0952,         0.0931,         0.0938,        16.6496,        17.4950,        17.9783
   1714,         0.3192,        10.6784,         0.0952,         0.0930,         0.0937,        16.3450,        16.9842,        17.5046
   1715,         0.3187,         5.4370,         0.0952,         0.0930,         0.0937,        16.2000,        16.6700,        17.1554
   1716,         0.3288,        -6.4266,         0.0952,         0.0928,         0.0936,        17.1667,        16.8617,        17.0275
   1717,         0.2447,       -28.1726,         0.0953,         0.0932,         0.0938,        18.3771,        17.4537,        17.1754
   1718,         0.2337,       -37.8856,         0.0952,         0.0929,         0.0936,        19.7213,        18.2546,        17.5596
   1719,         0.2001,       -47.0404,         0.0952,         0.0931,         0.0937,        20.3571,        18.8033,        17.9625
   1720,         0.1870,       -34.5142,         0.0953,         0.0933,         0.0939,        20.3513,        19.1788,        18.3371
   1721,         0.2527,       -31.2079,         0.0952,         0.0932,         0.0938,        17.9654,        18.2975,        18.2133
   1722,         0.2416,       -40.8560,         0.0952,         0.0931,         0.0937,        16.8250,        17.3867,        17.7413
   1723,         0.1956,       -49.3943,         0.0952,         0.0929,         0.0936,        17.2787,        17.2567,        17.4367
   1724,         0.1833,       -56.7389,         0.0943,         0.0928,         0.0935,        18.3100,        17.5421,        17.3954
   1725,         0.1618,       -62.7179,         0.0914,         0.0929,         0.0936,        17.4962,        17.5154,        17.4583
   1726,         0.1305,       -52.0169,         0.0952,         0.0932,         0.0938,        15.7008,        16.5096,        17.0167
   1727,         0.1814,       -46.1277,         0.0953,         0.0935,         0.0940,        16.7579,        16.6367,        16.8375
   1728,         0.1799,       -47.6148,         0.0953,         0.0937,         0.0941,        17.7458,        17.1675,        16.9825
   1729,         0.1712,       -50.8426,         0.0952,         0.0935,         0.0940,        17.5467,        17.1867,        17.0842
   1730,         0.1736,       -55.4134,         0.0948,         0.0935,         0.0940,        18.5042,        17.5725,        17.2200
   1731,         0.1666,       -58.4913,         0.0926,         0.0932,         0.0938,        17.5100,        17.4563,        17.3175
   1732,         0.1715,       -63.5688,         0.0903,         0.0931,         0.0938,        14.0671,        15.8117,        16.7275
   1733,         0.1431,       -67.2000,         0.0881,         0.0932,         0.0938,        13.5267,        14.9242,        16.0096
   1734,         0.1405,       -70.4735,         0.0861,         0.0932,         0.0938,        13.7263,        14.7154,        15.6037
   1735,         0.1427,       -73.6589,         0.0838,         0.0931,         0.0938,        12.9058,        14.2154,        15.2296
   1736,         0.1450,       -76.7763,         0.0817,         0.0932,         0.0938,        12.8158,        14.0000,        14.9475
   1737,         0.1401,       -79.4462,         0.0798,         0.0933,         0.0938,        12.6871,        13.7154,        14.6658
   1738,         0.1274,       -80.6482,         0.0788,         0.0934,         0.0939,        13.4600,        13.9338,        14.5779
   1739,         0.1395,       -82.6244,         0.0771,         0.0934,         0.0939,        13.8879,        14.2396,        14.6625
   1740,         0.1149,       -84.1731,         0.0809,         0.0928,         0.0939,        11.7779,        13.2483,        14.3221
   1741,         0.1130,       -72.9268,         0.0845,         0.0933,         0.0940,        12.7762,        13.4496,        14.1642
   1742,         0.1281,       -74.9187,         0.0827,         0.0934,         0.0940,        13.0758,        13.6692,        14.2537
   1743,         0.1134,       -77.5384,         0.0809,         0.0934,         0.0939,        13.8958,        13.8992,        14.2900
   1744,         0.1141,       -79.4883,         0.0793,         0.0934,         0.0939,        16.0817,        14.8871,        14.6075
   1745,         0.1266,       -79.6165,         0.0814,         0.0932,         0.0938,        14.0971,        14.5638,        14.7596
   1746,         0.1269,       -80.6668,         0.0789,         0.0931,         0.0937,        11.8829,        13.4171,        14.3471
   1747,         0.1222,       -83.8935,         0.0765,         0.0926,         0.0936,        12.1583,        13.0304,        13.9333
   1748,         0.1112,       -87.2173,         0.0762,         0.0911,         0.0936,        11.3613,        12.6596,        13.6487
   1749,         0.1156,       -90.2662,         0.0750,         0.0897,         0.0936,         9.4329,        11.6117,        13.1200
   1750,         0.1158,       -92.6646,         0.0741,         0.0885,         0.0937,         8.7108,        10.8883,        12.5492
   1751,         0.1097,       -95.2444,         0.0726,         0.0869,         0.0936,         9.5154,        10.7929,        12.1788
   1752,         0.1003,       -98.2874,         0.0719,         0.0858,         0.0937,        12.2238,        11.9696,        12.4237
   1753,         0.0973,      -100.5519,         0.0710,         0.0847,         0.0938,        11.3267,        11.9629,        12.5842
   1754,         0.0468,      -101.3802,         0.0716,         0.0838,         0.0939,        10.3183,        11.5892,        12.5175
   1755,         0.0421,      -103.9193,         0.0711,         0.0830,         0.0939,        10.0496,        11.1912,        12.2642
   1756,         0.0269,       -94.4193,         0.0837,         0.0899,         0.0940,        10.1029,        11.0746,        12.0167
   1757,         0.0890,       -79.9313,         0.0797,         0.0925,         0.0939,        11.2087,        11.4700,        12.0221
   1758,         0.0966,       -82.4295,         0.0777,         0.0932,         0.0940,         9.4158,        10.8996,        11.9479
   1759,         0.0927,       -83.9882,         0.0766,         0.0930,         0.0940,         8.7150,        10.3075,        11.5917
   1760,         0.0886,       -84.4297,         0.0764,         0.0927,         0.0940,        10.7296,        11.0192,        11.6692
   1761,         0.0449,       -67.5237,         0.0943,         0.0933,         0.0941,         9.4846,        10.7167,        11.5929
   1762,         0.0811,       -49.9561,         0.0953,         0.0934,         0.0940,         9.3363,        10.2967,        11.2700
   1763,         0.1006,       -51.2272,         0.0952,         0.0935,         0.0940,         9.4213,        10.3621,        11.3158
   1764,         0.0992,       -54.0726,         0.0953,         0.0936,         0.0941,        10.0196,        10.7146,        11.5342
   1765,         0.1075,       -50.8103,         0.0953,         0.0937,         0.0941,        10.3242,        10.9963,        11.7579
   1766,         0.1038,       -52.3346,         0.0953,         0.0938,         0.0942,        10.2787,        11.0192,        11.8887
   1767,         0.0973,       -54.9480,         0.0943,         0.0936,         0.0941,        11.4779,        11.5771,        12.0842
   1768,         0.0811,       -56.5037,         0.0943,         0.0938,         0.0942,        12.4800,        12.1037,        12.2792
   1769,         0.0725,       -41.4959,         0.0952,         0.0938,         0.0942,        12.7487,        12.5817,        12.5667
   1770,         0.1149,       -30.2276,         0.0952,         0.0936,         0.0941,         9.2988,        11.1958,        12.2546
   1771,         0.1161,       -37.8923,         0.0952,         0.0935,         0.0940,         8.3708,        10.3525,        11.7125
   1772,         0.1105,       -44.3188,         0.0952,         0.0935,         0.0940,         9.2392,        10.2338,        11.3487
   1773,         0.0992,       -48.8862,         0.0953,         0.0936,         0.0940,        10.1017,        10.5883,        11.3200
   1774,         0.1019,       -52.2699,         0.0952,         0.0934,         0.0940,        10.4142,        10.7254,        11.3471
   1775,         0.0943,       -55.9758,         0.0941,         0.0934,         0.0940,        10.2408,        10.7658,        11.3829
   1776,         0.0903,       -57.6025,         0.0938,         0.0933,         0.0939,         8.5458,        10.1496,        11.1838
   1777,         0.0932,       -60.1184,         0.0927,         0.0933,         0.0939,         7.1763,         9.2450,        10.7108
   1778,         0.0891,       -62.3692,         0.0910,         0.0934,         0.0939,         7.4517,         8.9567,        10.3142
   1779,         0.0824,       -64.1945,         0.0897,         0.0935,         0.0940,         8.2008,         9.1000,        10.1667
   1780,         0.0554,       -55.5784,         0.0953,         0.0937,         0.0941,         9.3692,         9.6312,        10.2738
   1781,         0.0566,       -22.4234,         0.0953,         0.0938,         0.0942,        10.4613,        10.2733,        10.5746
   1782,         0.0862,        18.5492,         0.0952,         0.0939,         0.0942,        10.7821,        10.7275,        10.9200
   1783,         0.0848,        27.6776,         0.0952,         0.0937,         0.0941,         6.4829,         9.1592,        10.5900
   1784,         0.1142,        21.1221,         0.0952,         0.0935,         0.0940,         4.4283,         7.5600,         9.6746
   1785,         0.1147,        15.5415,         0.0953,         0.0936,         0.0941,         3.1237,         6.3846,         8.7592
   1786,         0.0975,        11.0897,         0.0952,         0.0936,         0.0941,         2.4637,         5.5704,         8.0087
   1787,         0.1029,         7.3024,         0.0953,         0.0937,         0.0942,         4.2408,         5.8283,         7.7075
   1788,         0.0899,         4.4387,         0.0952,         0.0938,         0.0942,         4.4500,         6.0158,         7.6246
   1789,         0.0925,         2.0455,         0.0952,         0.0938,         0.0942,         5.0458,         6.2404,         7.6308
   1790,         0.1110,       -10.0117,         0.0952,         0.0936,         0.0941,         3.7896,         5.8888,         7.4942
   1791,         0.0856,       -27.5837,         0.0952,         0.0936,         0.0941,         1.8521,         4.8579,         7.0050
   1792,         0.0724,       -36.0139,         0.0953,         0.0936,         0.0941,         1.9996,         4.4875,         6.6017
   1793,         0.0691,       -41.0363,         0.0953,         0.0938,         0.0942,         1.6592,         4.1487,         6.2708
   1794,         0.0553,       -44.1913,         0.0953,         0.0939,         0.0942,         2.4600,         4.2225,         6.0883
   1795,         0.0521,       -43.1081,         0.0953,         0.0939,         0.0943,         4.0638,         4.8192,         6.1679
   1796,         0.0456,       -31.5122,         0.0953,         0.0940,         0.0943,         4.6563,         5.3208,         6.3933
   1797,         0.0610,       -25.3787,         0.0953,         0.0940,         0.0943,         3.5308,         5.0862,         6.4321
   1798,         0.0656,       -31.7142,         0.0952,         0.0939,         0.0943,         3.9513,         5.1275,         6.4188
   1799,         0.0651,       -38.9232,         0.0953,         0.0938,         0.0942,         5.4475,         5.7721,         6.6162
   1800,         0.0677,       -42.4073,         0.0953,         0.0940,         0.0943,         5.0400,         5.9438,         6.8442
   1801,         0.0656,       -45.7025,         0.0953,         0.0939,         0.0943,         4.4904,         5.6887,         6.8092
   1802,         0.0601,       -48.5139,         0.0953,         0.0940,         0.0943,         5.1458,         5.9125,         6.8608
   1803,         0.0567,       -50.0705,         0.0953,         0.0940,         0.0943,         5.0283,         5.9533,         6.9267
   1804,         0.0355,       -36.0641,         0.0953,         0.0941,         0.0944,         5.9921,         6.3992,         7.1029
   1805,         0.0497,       -24.0266,         0.0953,         0.0940,         0.0944,         5.5496,         6.3862,         7.2117
   1806,         0.0611,       -27.9219,         0.0953,         0.0941,         0.0944,         5.7871,         6.4788,         7.2779
   1807,         0.0491,       -11.9400,         0.0953,         0.0940,         0.0944,         5.9442,         6.6046,         7.3650
   1808,         0.0854,        -6.8464,         0.0952,         0.0938,         0.0942,         5.0183,         6.3292,         7.3263
   1809,         0.0849,       -26.1138,         0.0952,         0.0937,         0.0942,         3.9633,         5.7358,         7.0758
   1810,         0.0645,       -33.0922,         0.0953,         0.0939,         0.0943,         4.4758,         5.7271,         6.9162
   1811,         0.0700,       -38.1047,         0.0952,         0.0938,         0.0942,         2.4887,         4.9867,         6.6421
   1812,         0.0628,       -43.5939,         0.0952,         0.0937,         0.0942,         0.6592,         3.9438,         6.0921
   1813,         0.0497,       -47.6639,         0.0953,         0.0937,         0.0942,         0.0725,         3.2567,         5.5400
   1814,         0.0473,       -50.4314,         0.0953,         0.0938,         0.0942,         1.3396,         3.2887,         5.2271
   1815,         0.0447,       -52.8699,         0.0953,         0.0938,         0.0942,         1.3675,         3.2062,         5.0075
   1816,         0.0421,       -55.0047,         0.0941,         0.0938,         0.0942,         1.6592,         3.2188,         4.8950
   1817,         0.0359,       -55.9785,         0.0944,         0.0938,         0.0942,         2.4863,         3.5058,         4.9025
   1818,         0.0488,       -56.8120,         0.0932,         0.0938,         0.0942,         0.7796,         3.0817,         4.8037
   1819,         0.0373,       -58.4386,         0.0924,         0.0939,         0.0943,         0.6012,         2.8192,         4.6454
   1820,         0.0412,       -59.8895,         0.0914,         0.0938,         0.0942,         1.1187,         2.8613,         4.5383
   1821,         0.0385,       -61.7846,         0.0904,         0.0939,         0.0943,        -0.8975,         2.1937,         4.2658
   1822,         0.0317,       -63.3961,         0.0894,         0.0938,         0.0942,        -0.4383,         2.0875,         4.0787
   1823,         0.0402,       -65.6075,         0.0882,         0.0938,         0.0942,        -0.0463,         2.0808,         3.9325
   1824,         0.0322,       -67.0493,         0.0874,         0.0939,         0.0943,        -0.3650,         1.8833,         3.7646
   1825,         0.0330,       -68.1150,         0.0865,         0.0939,         0.0943,        -0.2908,         1.7979,         3.6533
   1826,         0.0337,       -69.6068,         0.0859,         0.0938,         0.0942,         0.0758,         1.8238,         3.5662
   1827,         0.0308,       -70.9449,         0.0846,         0.0937,         0.0942,         0.1721,         1.8013,         3.4833
   1828,         0.0333,       -73.2355,         0.0834,         0.0937,         0.0942,         0.6600,         1.9188,         3.4412
   1829,         0.0298,       -74.4933,         0.0825,         0.0937,         0.0942,         0.1038,         1.7508,         3.3767
   1830,         0.0286,       -76.1643,         0.0814,         0.0938,         0.0942,         0.2512,         1.7654,         3.3450
   1831,         0.0306,       -77.1312,         0.0806,         0.0939,         0.0943,         0.7583,         1.9258,         3.3950
   1832,         0.0295,       -77.4674,         0.0802,         0.0941,         0.0944,         1.3250,         2.1575,         3.5496
   1833,         0.0357,       -77.9612,         0.0794,         0.0940,         0.0943,         0.9171,         2.1562,         3.6579
   1834,         0.0336,       -79.6061,         0.0784,         0.0939,         0.0943,        -1.9571,         1.3658,         3.5271
   1835,         0.0304,       -80.8055,         0.0776,         0.0940,         0.0943,        -3.7871,         0.6438,         3.2658
   1836,         0.0261,       -81.7051,         0.0769,         0.0940,         0.0943,        -4.0300,         0.3033,         3.0104
   1837,         0.0281,       -82.7945,         0.0764,         0.0936,         0.0943,        -3.7913,         0.1363,         2.7846
   1838,         0.0220,       -83.7895,         0.0761,         0.0932,         0.0943,        -2.7713,         0.2225,         2.6392
   1839,         0.0210,       -84.5236,         0.0758,         0.0928,         0.0944,        -1.3133,         0.5329,         2.5950
   1840,         0.0248,       -85.7553,         0.0753,         0.0923,         0.0943,        -2.0162,         0.3221,         2.4733
   1841,         0.0196,       -86.9805,         0.0748,         0.0918,         0.0943,        -4.3067,        -0.4042,         2.2137
   1842,         0.0169,       -87.9208,         0.0694,         0.0914,         0.0943,        -5.3783,        -0.8771,         1.9908
   1843,         0.0169,       -88.5574,         0.0648,         0.0911,         0.0944,        -5.0929,        -0.9571,         1.8700
   1844,         0.0165,       -88.7564,         0.0652,         0.0909,         0.0945,        -4.4687,        -0.9054,         1.7721
   1845,         0.0155,       -89.2396,         0.0742,         0.0905,         0.0945,        -2.8421,        -0.4787,         1.7758
   1846,         0.0179,       -89.8586,         0.0739,         0.0902,         0.0944,        -1.2754,        -0.0075,         1.8496
   1847,         0.0170,       -90.8030,         0.0736,         0.0898,         0.0944,        -1.7663,        -0.1471,         1.8121
   1848,         0.0173,       -91.8400,         0.0731,         0.0893,         0.0944,        -1.3096,        -0.0258,         1.8250
   1849,         0.0164,       -92.6454,         0.0730,         0.0890,         0.0944,        -0.1204,         0.3333,         1.9221
   1850,         0.0159,       -92.8895,         0.0728,         0.0887,         0.0944,         0.0254,         0.4200,         1.9383
   1851,         0.0212,       -94.0569,         0.0723,         0.0882,         0.0944,        -0.4271,         0.3383,         1.9675
   1852,         0.0157,       -95.1561,         0.0718,         0.0877,         0.0943,        -0.4050,         0.3704,         2.0146
   1853,         0.0265,       -96.6618,         0.0712,         0.0871,         0.0943,        -0.4671,         0.4062,         2.0625
   1854,         0.0156,       -97.9629,         0.0706,         0.0865,         0.0942,        -0.8758,         0.2967,         2.0629
   1855,         0.0139,       -97.8238,         0.0731,         0.0860,         0.0943,         0.6871,         0.7550,         2.1988
   1856,         0.0145,       -94.9439,         0.0765,         0.0856,         0.0943,         0.2875,         0.6983,         2.2129
   1857,         0.0140,       -93.2956,         0.0764,         0.0852,         0.0943,         0.2229,         0.7125,         2.2558
   1858,         0.0192,       -94.0090,         0.0758,         0.0846,         0.0943,         0.0408,         0.7221,         2.2971
   1859,         0.0220,       -95.9352,         0.0750,         0.0839,         0.0942,        -1.1658,         0.4508,         2.2754
   1860,         0.0172,       -97.1557,         0.0746,         0.0834,         0.0942,        -1.4608,         0.3650,         2.2658
   1861,         0.0149,       -98.0546,         0.0743,         0.0829,         0.0943,        -1.3342,         0.3842,         2.3021
   1862,         0.0152,       -98.3149,         0.0751,         0.0824,         0.0943,         0.0696,         0.7937,         2.4383
   1863,         0.0184,       -98.1753,         0.0751,         0.0820,         0.0943,         0.3100,         0.8996,         2.4867
   1864,         0.0177,       -99.2669,         0.0745,         0.0814,         0.0942,        -1.9938,         0.3379,         2.3983
   1865,         0.0151,      -101.4605,         0.0738,         0.0807,         0.0942,        -2.6158,         0.1537,         2.3546
   1866,         0.0086,      -103.9541,         0.0734,         0.0801,         0.0942,        -3.6088,        -0.2150,         2.1992
   1867,         0.0074,      -105.9860,         0.0729,         0.0796,         0.0942,        -3.8346,        -0.4262,         2.0392
   1868,         0.0080,      -108.5073,         0.0722,         0.0790,         0.0942,        -3.6692,        -0.4742,         1.9350
   1869,         0.0063,      -110.4632,         0.0690,         0.0785,         0.0943,        -4.7188,        -0.9362,         1.6871
   1870,         0.0072,      -112.4910,         0.0715,         0.0779,         0.0942,        -2.8283,        -0.4925,         1.6804
   1871,         0.0047,      -114.2299,         0.0713,         0.0775,         0.0943,        -0.6542,         0.1333,         1.7833
   1872,         0.0066,      -115.4213,         0.0713,         0.0769,         0.0943,        -0.6329,         0.1992,         1.8096
   1873,         0.0059,      -117.2351,         0.0708,         0.0765,         0.0941,        -2.5175,        -0.3646,         1.6425
   1874,         0.0059,      -119.8503,         0.0708,         0.0761,         0.0937,         0.1533,         0.3746,         1.8208
   1875,         0.0029,      -102.6785,         0.0771,         0.0867,         0.0938,         0.8371,         0.5750,         1.8212
   1876,         0.0027,       -88.1181,         0.0766,         0.0904,         0.0941,         0.2633,         0.4646,         1.8171
   1877,         0.0029,       -87.7959,         0.0763,         0.0898,         0.0942,        -0.8096,         0.2471,         1.8121
   1878,         0.0031,       -88.5750,         0.0760,         0.0894,         0.0943,        -1.1517,         0.1854,         1.8271
   1879,         0.0036,       -88.9221,         0.0761,         0.0891,         0.0944,         0.4192,         0.6296,         1.9746
   1880,         0.0047,       -89.3612,         0.0757,         0.0887,         0.0944,         0.3729,         0.6883,         2.0679
   1881,         0.0093,       -90.8840,         0.0750,         0.0881,         0.0943,        -0.1187,         0.6429,         2.1467
