 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
   1593,         0.0111,        10.6109,         0.0953,         0.0942,         0.0945,         0.9904,        -0.0146,        -0.3862
   1594,         0.0180,        20.7735,         0.0953,         0.0943,         0.0945,         2.6167,         0.5737,        -0.2800
   1595,         0.0190,        25.9780,         0.0953,         0.0944,         0.0946,         3.8867,         0.9962,        -0.2054
   1596,         0.0195,        21.2951,         0.0953,         0.0943,         0.0946,         4.4846,         1.2337,        -0.1567
   1597,         0.0211,        32.3573,         0.0953,         0.0944,         0.0946,         5.9988,         1.9604,        -0.0071
   1598,         0.0203,        45.9646,         0.0953,         0.0943,         0.0946,         3.2517,         1.2742,        -0.0692
   1599,         0.0189,        40.2393,         0.0953,         0.0939,         0.0943,         2.7546,         0.8550,        -0.1779
   1600,         0.0192,        32.3151,         0.0953,         0.0938,         0.0942,         3.3488,         1.0750,        -0.1325
   1601,         0.0205,        25.1326,         0.0953,         0.0934,         0.0941,         4.7112,         1.6854,         0.0187
   1602,         0.0209,        18.4731,         0.0953,         0.0935,         0.0940,         4.7654,         1.7600,         0.0458
   1603,         0.0220,        13.1059,         0.0953,         0.0935,         0.0940,         5.8742,         2.2342,         0.1658
   1604,         0.0227,         8.8800,         0.0953,         0.0937,         0.0941,         5.8013,         2.3950,         0.2575
   1605,         0.0232,        16.1890,         0.0953,         0.0940,         0.0943,         5.6621,         2.5067,         0.3533
   1606,         0.0237,        22.6164,         0.0953,         0.0940,         0.0943,         6.5137,         2.7125,         0.3917
   1607,         0.0247,        17.7235,         0.0953,         0.0939,         0.0943,         7.3013,         3.0238,         0.4967
   1608,         0.0252,        13.1645,         0.0953,         0.0939,         0.0943,         7.3779,         3.1237,         0.5721
   1609,         0.0254,        12.1056,         0.0953,         0.0940,         0.0943,         6.5017,         3.0404,         0.6504
   1610,         0.0241,         9.5384,         0.0953,         0.0938,         0.0942,         5.1288,         2.5383,         0.5896
   1611,         0.0232,         5.4335,         0.0953,         0.0937,         0.0942,         4.5258,         2.1996,         0.5033
   1612,         0.0230,         0.7510,         0.0953,         0.0936,         0.0941,         4.4450,         2.1454,         0.4950
   1613,         0.0331,       -16.3678,         0.0953,         0.0938,         0.0942,         4.4450,         2.1454,         0.4950
   1614,         0.0227,         5.0850,         0.0953,         0.0940,         0.0943,         4.8663,         2.4688,         0.6554
   1615,         0.0271,         5.7607,         0.0953,         0.0941,         0.0944,         7.1721,         3.4983,         1.0558
   1616,         0.0278,         3.5715,         0.0953,         0.0941,         0.0944,         7.7479,         3.7171,         1.1738
   1617,         0.0279,         8.8447,         0.0953,         0.0941,         0.0944,         6.7317,         3.5767,         1.2717
   1618,         0.0288,        31.8292,         0.0953,         0.0941,         0.0944,         8.1592,         4.0063,         1.4154
   1619,         0.0306,        31.5214,         0.0953,         0.0941,         0.0944,         8.5738,         4.4458,         1.6571
   1620,         0.0313,        26.1493,         0.0953,         0.0941,         0.0944,         8.6017,         4.6087,         1.8275
   1621,         0.0330,        20.8640,         0.0953,         0.0939,         0.0943,         9.0217,         4.9267,         2.0396
   1622,         0.0344,        15.7186,         0.0953,         0.0939,         0.0943,         9.1079,         5.0542,         2.1913
   1623,         0.0428,        11.4390,         0.0953,         0.0939,         0.0943,         9.7462,         5.4333,         2.4283
   1624,         0.0558,         7.5353,         0.0953,         0.0938,         0.0942,         9.9575,         5.7629,         2.7350
   1625,         0.0522,         5.0268,         0.0953,         0.0940,         0.0943,         9.6746,         5.9617,         3.0517
   1626,         0.0592,         4.2136,         0.0953,         0.0938,         0.0942,         8.9017,         5.8538,         3.3729
   1627,         0.0589,         0.6421,         0.0953,         0.0939,         0.0942,         8.1096,         5.6092,         3.5625
   1628,         0.0797,       -15.4657,         0.0953,         0.0938,         0.0942,         9.4187,         6.0575,         3.8304
   1629,         0.0613,       -28.7032,         0.0953,         0.0937,         0.0942,         9.5675,         6.4812,         4.2604
   1630,         0.0398,       -37.3471,         0.0953,         0.0937,         0.0942,         9.3613,         6.5012,         4.5454
   1631,         0.0410,       -35.0556,         0.0953,         0.0939,         0.0943,        10.8063,         7.3192,         5.1200
   1632,         0.0580,       -36.8457,         0.0953,         0.0938,         0.0942,        11.0529,         7.7700,         5.6738
   1633,         0.0446,       -28.5467,         0.0953,         0.0940,         0.0943,        11.0625,         8.1967,         6.2379
   1634,         0.0786,       -31.9685,         0.0953,         0.0937,         0.0942,        11.2742,         8.4446,         6.6367
   1635,         0.0557,       -32.1879,         0.0953,         0.0939,         0.0943,        11.3000,         8.7096,         7.0217
   1636,         0.0735,         2.2146,         0.0953,         0.0939,         0.0943,        12.4933,         9.3417,         7.4629
   1637,         0.0826,         0.3839,         0.0953,         0.0938,         0.0942,        12.7083,         9.7054,         7.8654
   1638,         0.1109,       -14.0673,         0.0953,         0.0938,         0.0942,        13.0992,        10.1512,         8.2779
   1639,         0.0835,         2.9946,         0.0953,         0.0938,         0.0942,        13.3562,        10.4850,         8.6583
   1640,         0.1336,        -5.4804,         0.0953,         0.0937,         0.0942,        13.6225,        10.7929,         9.0008
   1641,         0.1158,       -23.8797,         0.0953,         0.0938,         0.0942,        13.1896,        10.8333,         9.2404
   1642,         0.0894,       -32.4388,         0.0953,         0.0938,         0.0942,        12.9879,        10.7783,         9.3346
   1643,         0.0833,       -38.3068,         0.0953,         0.0938,         0.0942,        13.5433,        11.0625,         9.5196
   1644,         0.0941,       -42.8739,         0.0953,         0.0938,         0.0942,        14.6200,        11.6404,         9.8642
   1645,         0.0795,       -47.0906,         0.0953,         0.0937,         0.0942,        14.3700,        11.7279,        10.0767
   1646,         0.0761,       -37.4288,         0.0953,         0.0939,         0.0942,        15.4925,        12.4221,        10.5092
   1647,         0.1082,        10.7839,         0.0953,         0.0938,         0.0942,        14.0504,        12.3446,        10.8658
   1648,         0.1035,         6.2365,         0.0953,         0.0936,         0.0941,        12.6937,        11.4925,        10.5850
   1649,         0.1160,         2.5439,         0.0953,         0.0937,         0.0942,        11.8312,        10.9971,        10.3104
   1650,         0.1640,        -7.0751,         0.0953,         0.0937,         0.0941,        13.0500,        11.0529,        10.0475
   1651,         0.1190,       -26.1091,         0.0953,         0.0936,         0.0941,        14.0054,        11.6042,        10.2617
   1652,         0.0966,       -35.5877,         0.0953,         0.0936,         0.0941,        15.2821,        12.4425,        10.7621
   1653,         0.0989,       -13.6940,         0.0953,         0.0938,         0.0942,        16.3758,        13.2517,        11.3396
   1654,         0.1325,        -2.1891,         0.0953,         0.0938,         0.0942,        16.4321,        13.6542,        11.8129
   1655,         0.1562,       -18.5911,         0.0953,         0.0939,         0.0943,        16.1250,        13.6446,        12.0087
   1656,         0.1226,       -28.3013,         0.0953,         0.0938,         0.0942,        15.6379,        13.5421,        12.1025
   1657,         0.1030,        -9.0462,         0.0953,         0.0940,         0.0943,        16.2400,        13.9358,        12.3938
   1658,         0.1456,         7.8103,         0.0953,         0.0939,         0.0943,        16.8175,        14.2021,        12.5958
   1659,         0.1864,         3.8747,         0.0953,         0.0936,         0.0941,        16.4963,        14.3300,        12.8312
   1660,         0.2107,        -9.1879,         0.0952,         0.0933,         0.0939,        16.2196,        14.1867,        12.8754
   1661,         0.1493,       -30.8633,         0.0953,         0.0933,         0.0939,        15.5592,        14.0283,        12.9004
   1662,         0.1171,       -40.0324,         0.0953,         0.0933,         0.0939,        14.8821,        13.5971,        12.7146
   1663,         0.1032,       -46.3314,         0.0953,         0.0934,         0.0940,        15.3142,        13.6367,        12.6342
   1664,         0.0998,       -50.4867,         0.0953,         0.0934,         0.0940,        16.9113,        14.3542,        12.8804
   1665,         0.0977,       -22.9130,         0.0953,         0.0937,         0.0941,        16.9233,        14.7058,        13.2321
   1666,         0.1383,       -26.5146,         0.0953,         0.0937,         0.0941,        16.6408,        14.6579,        13.3500
   1667,         0.1265,       -34.7572,         0.0953,         0.0936,         0.0941,        17.4654,        14.9950,        13.5133
   1668,         0.1243,       -41.7216,         0.0953,         0.0936,         0.0940,        17.9038,        15.3700,        13.7733
   1669,         0.1161,       -42.7135,         0.0953,         0.0937,         0.0941,        17.9963,        15.6758,        14.0721
   1670,         0.1260,       -47.0172,         0.0953,         0.0934,         0.0940,        16.1054,        14.9354,        13.9650
   1671,         0.1183,       -52.7174,         0.0953,         0.0932,         0.0939,        17.3325,        15.2400,        13.9625
   1672,         0.1141,       -57.9467,         0.0931,         0.0931,         0.0938,        16.7608,        15.1608,        14.0154
   1673,         0.1069,       -62.6309,         0.0906,         0.0931,         0.0938,        16.5392,        14.8963,        13.8808
   1674,         0.1042,       -65.6966,         0.0890,         0.0931,         0.0938,        16.8121,        15.1496,        13.9908
   1675,         0.0950,       -69.0503,         0.0870,         0.0932,         0.0938,        14.8792,        14.2783,        13.7104
   1676,         0.0944,       -71.8591,         0.0849,         0.0932,         0.0938,        14.8212,        13.9204,        13.3804
   1677,         0.0867,       -74.7311,         0.0831,         0.0933,         0.0939,        14.7875,        13.7208,        13.1546
   1678,         0.0871,       -76.1619,         0.0822,         0.0936,         0.0940,        15.4233,        14.0608,        13.2283
   1679,         0.0870,       -76.6881,         0.0813,         0.0937,         0.0941,        17.5075,        14.9850,        13.5579
   1680,         0.0588,       -55.7071,         0.0953,         0.0939,         0.0942,        17.3417,        15.3204,        13.9271
   1681,         0.1022,       -50.6689,         0.0953,         0.0938,         0.0942,        17.2258,        15.4029,        14.1221
   1682,         0.1204,       -53.9841,         0.0944,         0.0935,         0.0941,        16.8292,        15.2237,        14.1200
   1683,         0.0934,       -58.1903,         0.0927,         0.0935,         0.0940,        16.7308,        15.0900,        14.0525
   1684,         0.0923,       -60.7337,         0.0949,         0.0935,         0.0940,        17.6458,        15.4942,        14.1746
   1685,         0.1076,       -56.9733,         0.0937,         0.0936,         0.0940,        19.7600,        16.6375,        14.7325
   1686,         0.1099,       -59.2374,         0.0922,         0.0936,         0.0941,        20.5196,        17.3350,        15.2667
   1687,         0.1117,       -61.9224,         0.0906,         0.0935,         0.0940,        20.5971,        17.6192,        15.6233
   1688,         0.1084,       -50.4537,         0.0953,         0.0936,         0.0941,        18.8175,        17.2854,        15.8325
   1689,         0.1365,       -52.5381,         0.0953,         0.0935,         0.0940,        16.2708,        15.7996,        15.2567
   1690,         0.1044,       -54.5562,         0.0953,         0.0935,         0.0940,        14.5767,        14.6546,        14.5563
   1691,         0.1311,         3.6359,         0.0953,         0.0938,         0.0942,        13.5617,        13.9742,        14.0496
   1692,         0.1545,         5.4266,         0.0953,         0.0936,         0.0941,        13.9625,        13.6250,        13.5621
   1693,         0.1796,         1.6900,         0.0953,         0.0936,         0.0941,        14.9171,        13.8250,        13.3954
   1694,         0.1913,        -7.3878,         0.0953,         0.0938,         0.0942,        16.6958,        14.8238,        13.7638
   1695,         0.1669,         7.7058,         0.0953,         0.0940,         0.0943,        13.4192,        13.7900,        13.6400
   1696,         0.1819,         9.7963,         0.0953,         0.0939,         0.0943,        11.8471,        12.5817,        12.9671
   1697,         0.1782,         6.1431,         0.0953,         0.0937,         0.0941,        13.3104,        12.7137,        12.6233
   1698,         0.1677,         2.2003,         0.0953,         0.0937,         0.0941,        13.0337,        12.5850,        12.4725
   1699,         0.1820,       -10.6134,         0.0953,         0.0937,         0.0941,        14.2400,        12.9879,        12.4975
   1700,         0.1533,       -25.8142,         0.0953,         0.0938,         0.0942,        16.5621,        14.2196,        13.0008
   1701,         0.1509,       -32.7141,         0.0953,         0.0939,         0.0943,        16.9242,        14.8271,        13.5321
   1702,         0.1420,       -37.4914,         0.0953,         0.0939,         0.0943,        17.7804,        15.3625,        13.9179
   1703,         0.1315,       -41.8988,         0.0953,         0.0938,         0.0942,        18.3925,        15.9175,        14.3562
   1704,         0.1299,       -46.0639,         0.0953,         0.0938,         0.0942,        18.1750,        16.0792,        14.6479
   1705,         0.1040,       -36.8837,         0.0953,         0.0938,         0.0942,        17.9204,        15.9883,        14.7296
   1706,         0.1653,       -33.5926,         0.0953,         0.0938,         0.0942,        18.3796,        16.3358,        14.9642
   1707,         0.1462,       -37.4731,         0.0953,         0.0938,         0.0942,        18.4033,        16.3392,        15.0379
   1708,         0.1841,        14.0628,         0.0953,         0.0939,         0.0942,        19.5383,        17.0192,        15.4263
   1709,         0.2018,        34.9993,         0.0953,         0.0940,         0.0943,        19.0421,        17.1592,        15.7208
   1710,         0.2272,        47.1035,         0.0953,         0.0939,         0.0942,        17.2396,        16.5013,        15.6637
   1711,         0.2356,        38.7418,         0.0953,         0.0936,         0.0941,        15.6908,        15.4954,        15.1783
   1712,         0.2123,        30.9340,         0.0953,         0.0936,         0.0941,        14.4983,        14.5200,        14.5596
   1713,         0.2027,        24.5412,         0.0953,         0.0936,         0.0941,        12.9262,        13.4600,        13.8750
   1714,         0.1912,        18.8425,         0.0953,         0.0936,         0.0941,        12.4913,        12.8129,        13.2725
   1715,         0.1889,        13.6141,         0.0953,         0.0935,         0.0940,        12.5733,        12.5738,        12.8917
   1716,         0.1849,         8.6911,         0.0953,         0.0934,         0.0940,        13.7292,        12.9200,        12.7925
   1717,         0.1855,         4.8334,         0.0953,         0.0937,         0.0941,        15.1671,        13.6871,        13.0479
   1718,         0.2189,         1.3786,         0.0952,         0.0936,         0.0941,        16.6462,        14.5838,        13.5146
   1719,         0.2023,       -13.5950,         0.0953,         0.0937,         0.0941,        17.3346,        15.1767,        13.9604
   1720,         0.1703,        -0.8138,         0.0953,         0.0939,         0.0942,        17.3662,        15.6267,        14.4087
   1721,         0.2115,         4.5530,         0.0953,         0.0938,         0.0942,        14.5717,        14.5658,        14.2367
   1722,         0.2045,        -1.2175,         0.0953,         0.0937,         0.0941,        13.2637,        13.3675,        13.5696
   1723,         0.1828,       -21.0351,         0.0953,         0.0935,         0.0941,        13.8992,        13.3875,        13.2850
   1724,         0.1516,       -33.3240,         0.0953,         0.0935,         0.0940,        15.1258,        13.8125,        13.3075
   1725,         0.1474,       -40.7770,         0.0953,         0.0935,         0.0940,        13.9750,        13.7079,        13.3892
   1726,         0.1025,       -16.2727,         0.0953,         0.0938,         0.0942,        11.9554,        12.5171,        12.8804
   1727,         0.1485,        -2.2376,         0.0953,         0.0940,         0.0943,        13.1888,        12.6904,        12.6617
   1728,         0.1708,       -15.6943,         0.0953,         0.0941,         0.0944,        14.3546,        13.3187,        12.8421
   1729,         0.1490,       -24.4290,         0.0953,         0.0941,         0.0944,        14.3808,        13.4554,        12.9825
   1730,         0.1336,       -31.9139,         0.0953,         0.0941,         0.0944,        15.1700,        13.8304,        13.1454
   1731,         0.1261,       -37.1978,         0.0952,         0.0938,         0.0942,        14.0562,        13.6675,        13.2642
   1732,         0.1196,       -44.2186,         0.0953,         0.0937,         0.0942,        10.3129,        11.5296,        12.3387
   1733,         0.1034,       -48.9918,         0.0953,         0.0936,         0.0941,         9.6538,        10.5129,        11.4650
   1734,         0.0986,       -52.5961,         0.0953,         0.0936,         0.0941,         9.9604,        10.4779,        11.1458
   1735,         0.0986,       -55.5420,         0.0940,         0.0936,         0.0941,         8.8646,         9.7908,        10.6825
   1736,         0.0827,       -58.2236,         0.0927,         0.0936,         0.0941,         8.8671,         9.5804,        10.3396
   1737,         0.0849,       -60.5762,         0.0914,         0.0937,         0.0941,         8.6579,         9.2392,         9.9954
   1738,         0.0816,       -61.0745,         0.0911,         0.0938,         0.0942,         9.5992,         9.6129,         9.9821
   1739,         0.0934,       -62.2501,         0.0901,         0.0939,         0.0942,        10.0058,         9.9688,        10.1312
   1740,         0.0744,       -63.1186,         0.0940,         0.0938,         0.0942,         7.8929,         8.8875,         9.7046
   1741,         0.0606,       -45.8518,         0.0953,         0.0940,         0.0943,         8.8263,         9.1496,         9.6146
   1742,         0.0911,       -47.5532,         0.0953,         0.0940,         0.0943,         9.0258,         9.2254,         9.5846
   1743,         0.0860,       -50.0295,         0.0953,         0.0939,         0.0943,        10.0100,         9.4829,         9.5892
   1744,         0.0852,       -52.5999,         0.0950,         0.0938,         0.0942,        12.7183,        10.7496,        10.0642
   1745,         0.0797,       -50.1461,         0.0953,         0.0940,         0.0943,        10.2896,        10.4375,        10.3100
   1746,         0.0959,       -47.8002,         0.0953,         0.0939,         0.0943,         7.9521,         9.1062,         9.8138
   1747,         0.0821,       -51.3324,         0.0953,         0.0937,         0.0942,         8.0913,         8.6254,         9.3058
   1748,         0.0778,       -54.3385,         0.0952,         0.0936,         0.0941,         7.2804,         8.2688,         9.0283
   1749,         0.0750,       -56.0821,         0.0938,         0.0936,         0.0941,         5.1887,         7.0929,         8.4092
   1750,         0.0756,       -58.4294,         0.0925,         0.0937,         0.0941,         4.4942,         6.3117,         7.7525
   1751,         0.0618,       -61.1586,         0.0908,         0.0935,         0.0940,         5.3021,         6.1946,         7.3250
   1752,         0.0656,       -64.0452,         0.0896,         0.0936,         0.0941,         8.1150,         7.4158,         7.5904
   1753,         0.0606,       -65.4930,         0.0885,         0.0937,         0.0942,         7.0133,         7.3263,         7.7363
   1754,         0.0613,       -64.7543,         0.0889,         0.0939,         0.0943,         6.0808,         6.9558,         7.6350
   1755,         0.0617,       -65.5647,         0.0881,         0.0939,         0.0943,         5.9917,         6.6363,         7.3837
   1756,         0.0405,       -46.3485,         0.0953,         0.0941,         0.0944,         6.3075,         6.7396,         7.3258
   1757,         0.0519,        -9.0145,         0.0953,         0.0940,         0.0943,         7.3379,         7.2200,         7.4783
   1758,         0.0701,       -24.5818,         0.0953,         0.0940,         0.0943,         5.6346,         6.6021,         7.3183
   1759,         0.0798,       -31.7521,         0.0953,         0.0940,         0.0944,         4.7371,         5.8750,         6.8900
   1760,         0.0608,       -33.6418,         0.0953,         0.0941,         0.0944,         6.6129,         6.4896,         6.8896
   1761,         0.0530,         3.0697,         0.0953,         0.0942,         0.0945,         5.8054,         6.4762,         7.0046
   1762,         0.0516,        14.4576,         0.0953,         0.0943,         0.0945,         5.3817,         6.0462,         6.7829
   1763,         0.0584,        12.0993,         0.0953,         0.0943,         0.0945,         5.6296,         6.0750,         6.7087
   1764,         0.0826,         9.1661,         0.0953,         0.0944,         0.0946,         6.2529,         6.4367,         6.8708
   1765,         0.0831,         9.3172,         0.0953,         0.0944,         0.0946,         6.6058,         6.7375,         7.1154
   1766,         0.0901,         6.7837,         0.0953,         0.0944,         0.0946,         6.5546,         6.7308,         7.2108
   1767,         0.0873,         4.0786,         0.0953,         0.0943,         0.0945,         7.4392,         7.1567,         7.4042
   1768,         0.0860,         2.0613,         0.0953,         0.0944,         0.0946,         8.4796,         7.7633,         7.7262
   1769,         0.0871,         7.1675,         0.0953,         0.0945,         0.0946,         9.3433,         8.6054,         8.2992
   1770,         0.0987,        11.3725,         0.0953,         0.0944,         0.0946,         6.2379,         7.4600,         8.1983
   1771,         0.0945,         8.4918,         0.0953,         0.0943,         0.0945,         5.1117,         6.5471,         7.6954
   1772,         0.0885,         5.2319,         0.0953,         0.0942,         0.0945,         5.6237,         6.3433,         7.3263
   1773,         0.0938,         2.4586,         0.0953,         0.0942,         0.0945,         6.5662,         6.7804,         7.3733
   1774,         0.1144,        -5.6192,         0.0953,         0.0941,         0.0944,         6.7496,         6.9008,         7.4321
   1775,         0.0860,       -21.7045,         0.0953,         0.0941,         0.0944,         6.2725,         6.8121,         7.4433
   1776,         0.0709,       -23.7093,         0.0953,         0.0942,         0.0945,         5.0617,         6.3383,         7.3125
   1777,         0.0751,       -27.6274,         0.0953,         0.0941,         0.0944,         3.7492,         5.4358,         6.8404
   1778,         0.0629,       -32.8172,         0.0953,         0.0941,         0.0944,         3.8025,         5.0721,         6.4200
   1779,         0.0608,       -37.4213,         0.0953,         0.0941,         0.0944,         4.4446,         5.1675,         6.2433
   1780,         0.0434,       -19.8697,         0.0953,         0.0942,         0.0945,         5.7517,         5.8162,         6.4250
   1781,         0.0531,         9.3209,         0.0953,         0.0943,         0.0945,         6.9925,         6.6121,         6.8275
   1782,         0.0571,        29.5682,         0.0953,         0.0944,         0.0946,         7.6692,         7.2158,         7.2325
   1783,         0.0531,        38.3161,         0.0953,         0.0943,         0.0945,         4.2121,         6.0712,         7.1267
   1784,         0.0475,        31.7381,         0.0953,         0.0942,         0.0945,         2.4238,         4.7988,         6.4821
   1785,         0.0705,        25.8025,         0.0953,         0.0941,         0.0944,         1.4550,         3.9692,         5.8529
   1786,         0.0652,        20.6952,         0.0953,         0.0941,         0.0944,         0.7900,         3.3337,         5.3104
   1787,         0.0599,        16.5146,         0.0953,         0.0942,         0.0945,         1.5567,         3.2571,         4.9546
   1788,         0.0640,        13.0291,         0.0953,         0.0942,         0.0945,         1.7479,         3.2117,         4.7400
   1789,         0.0605,        10.3235,         0.0953,         0.0942,         0.0945,         2.0367,         3.2729,         4.6329
   1790,         0.0628,         7.8633,         0.0953,         0.0942,         0.0945,         1.0271,         2.8908,         4.4613
   1791,         0.0553,         4.8335,         0.0953,         0.0942,         0.0945,        -0.0346,         2.2938,         4.1317
   1792,         0.0525,         2.0744,         0.0953,         0.0941,         0.0944,         0.0408,         2.0388,         3.8408
   1793,         0.0767,        -7.1783,         0.0953,         0.0941,         0.0944,        -0.2300,         1.7563,         3.5662
   1794,         0.0516,       -21.6477,         0.0953,         0.0942,         0.0945,         0.0604,         1.6888,         3.3696
   1795,         0.0279,       -20.9027,         0.0953,         0.0943,         0.0945,         0.5487,         1.7846,         3.2721
   1796,         0.0233,        -5.8443,         0.0953,         0.0944,         0.0946,         0.7575,         1.8683,         3.2300
   1797,         0.0268,         3.0751,         0.0953,         0.0944,         0.0946,         0.4050,         1.7558,         3.1662
   1798,         0.0349,         1.2056,         0.0953,         0.0943,         0.0945,         0.7579,         1.8475,         3.1233
   1799,         0.0647,       -12.1880,         0.0953,         0.0944,         0.0946,         1.4887,         2.1092,         3.1542
   1800,         0.0512,       -21.8279,         0.0953,         0.0944,         0.0946,         1.3000,         2.1404,         3.1767
   1801,         0.0398,       -27.7098,         0.0953,         0.0944,         0.0946,         0.9850,         1.9900,         3.1267
   1802,         0.0352,       -32.0018,         0.0953,         0.0945,         0.0946,         1.4617,         2.1513,         3.1317
   1803,         0.0319,       -35.2916,         0.0953,         0.0945,         0.0946,         1.3962,         2.1667,         3.1450
   1804,         0.0235,       -15.3240,         0.0953,         0.0945,         0.0947,         2.0617,         2.4633,         3.2375
   1805,         0.0295,         3.0239,         0.0953,         0.0946,         0.0947,         1.6321,         2.3979,         3.2542
   1806,         0.0295,         2.0134,         0.0953,         0.0946,         0.0947,         1.7104,         2.3888,         3.2300
   1807,         0.0298,         5.0398,         0.0953,         0.0946,         0.0947,         1.8400,         2.4479,         3.2492
   1808,         0.0299,         6.2579,         0.0953,         0.0946,         0.0947,         1.3333,         2.3021,         3.2221
   1809,         0.0377,         3.8246,         0.0953,         0.0946,         0.0947,         0.6263,         1.9492,         3.0900
   1810,         0.0387,         1.8922,         0.0953,         0.0946,         0.0947,         0.9362,         1.9354,         2.9738
   1811,         0.0552,        -3.1952,         0.0953,         0.0945,         0.0947,         0.0317,         1.6079,         2.8867
   1812,         0.0563,       -19.1242,         0.0953,         0.0944,         0.0946,        -0.8233,         1.2392,         2.7504
   1813,         0.0362,       -27.5057,         0.0953,         0.0944,         0.0946,        -1.1342,         0.9550,         2.5900
   1814,         0.0305,       -32.8473,         0.0953,         0.0944,         0.0946,        -0.4592,         1.0375,         2.4917
   1815,         0.0289,       -36.3461,         0.0953,         0.0944,         0.0946,        -0.4854,         0.9987,         2.4079
   1816,         0.0293,       -39.2010,         0.0953,         0.0944,         0.0946,        -0.2642,         1.0208,         2.3850
   1817,         0.0224,       -39.8042,         0.0953,         0.0945,         0.0946,         0.1558,         1.1471,         2.3333
   1818,         0.0320,       -40.4606,         0.0953,         0.0944,         0.0946,        -0.7533,         0.8883,         2.2913
   1819,         0.0191,       -43.1382,         0.0953,         0.0944,         0.0946,        -0.8400,         0.7571,         2.1925
   1820,         0.0243,       -44.8893,         0.0953,         0.0944,         0.0946,        -0.7133,         0.7404,         2.0987
   1821,         0.0262,       -46.7901,         0.0953,         0.0943,         0.0946,        -1.6213,         0.4242,         1.9963
   1822,         0.0188,       -48.6711,         0.0953,         0.0943,         0.0945,        -1.6129,         0.3229,         1.8787
   1823,         0.0191,       -50.1952,         0.0953,         0.0943,         0.0945,        -1.4571,         0.2908,         1.7729
   1824,         0.0196,       -51.5480,         0.0951,         0.0943,         0.0945,        -1.5462,         0.1850,         1.6733
   1825,         0.0187,       -52.6317,         0.0945,         0.0943,         0.0945,        -1.5283,         0.1096,         1.5704
   1826,         0.0172,       -53.4193,         0.0945,         0.0942,         0.0945,        -1.2879,         0.1221,         1.4954
   1827,         0.0141,       -54.0274,         0.0939,         0.0942,         0.0945,        -1.2529,         0.0742,         1.4087
   1828,         0.0189,       -55.2395,         0.0934,         0.0942,         0.0945,        -0.9579,         0.1079,         1.3642
   1829,         0.0139,       -56.0610,         0.0929,         0.0942,         0.0945,        -1.3279,        -0.0075,         1.2850
   1830,         0.0180,       -57.0719,         0.0924,         0.0942,         0.0945,        -1.2808,        -0.0375,         1.2433
   1831,         0.0118,       -57.7475,         0.0920,         0.0943,         0.0945,        -0.9875,         0.0100,         1.1938
   1832,         0.0117,       -57.9991,         0.0918,         0.0944,         0.0946,        -0.6075,         0.1042,         1.1958
   1833,         0.0213,       -58.1901,         0.0915,         0.0944,         0.0946,        -0.9075,         0.0417,         1.1808
   1834,         0.0157,       -59.0358,         0.0879,         0.0944,         0.0946,        -3.1171,        -0.5946,         1.0346
   1835,         0.0136,       -59.7883,         0.0679,         0.0943,         0.0946,        -4.6375,        -1.1671,         0.8583
   1836,         0.0107,       -59.8999,         0.0450,         0.0942,         0.0946,        -5.0312,        -1.4842,         0.6579
   1837,         0.0113,       -59.9885,         0.0278,         0.0941,         0.0947,        -4.8229,        -1.5863,         0.5021
   1838,         0.0075,       -60.0759,         0.0198,         0.0940,         0.0947,        -3.9408,        -1.4550,         0.4037
   1839,         0.0078,       -60.1623,         0.0227,         0.0939,         0.0947,        -2.7117,        -1.1192,         0.3896
   1840,         0.0100,       -60.2476,         0.0202,         0.0938,         0.0947,        -3.1158,        -1.2538,         0.2850
   1841,         0.0110,       -60.3320,         0.0000,         0.0937,         0.0948,        -5.1171,        -2.0367,         0.0267
   1842,         0.0081,       -60.4155,         0.0000,         0.0936,         0.0948,        -6.2117,        -2.6096,        -0.2004
   1843,         0.0094,       -60.4982,         0.0000,         0.0936,         0.0948,        -6.0638,        -2.7046,        -0.3358
   1844,         0.0068,       -60.5799,         0.0000,         0.0935,         0.0948,        -5.5467,        -2.6137,        -0.4229
   1845,         0.0064,       -60.6608,         0.0000,         0.0934,         0.0948,        -3.9858,        -2.0142,        -0.3525
   1846,         0.0067,       -60.7407,         0.0001,         0.0934,         0.0948,        -2.6413,        -1.4362,        -0.2596
   1847,         0.0080,       -60.8195,         0.0000,         0.0933,         0.0948,        -2.9517,        -1.5537,        -0.3000
   1848,         0.0052,       -60.8971,         0.0005,         0.0933,         0.0948,        -2.6558,        -1.4758,        -0.3329
   1849,         0.0054,       -60.9737,         0.0073,         0.0932,         0.0948,        -1.5171,        -0.9883,        -0.2100
   1850,         0.0056,       -61.0490,         0.0176,         0.0932,         0.0948,        -1.1642,        -0.8046,        -0.1629
   1851,         0.0082,       -61.1230,         0.0213,         0.0931,         0.0948,        -1.7308,        -0.9996,        -0.2121
   1852,         0.0043,       -61.1955,         0.0235,         0.0930,         0.0949,        -1.7292,        -1.0712,        -0.2417
   1853,         0.0090,       -61.2666,         0.0289,         0.0930,         0.0949,        -1.5900,        -0.9204,        -0.1938
   1854,         0.0052,       -61.3361,         0.0225,         0.0929,         0.0949,        -2.3533,        -1.3362,        -0.3125
   1855,         0.0042,       -59.4218,         0.0399,         0.0929,         0.0949,        -0.7383,        -0.6842,        -0.1475
